Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::__or__,"1024;
1024",,8.79,67.69,0,2.22,0,0
aten::bitwise_or,"1024;
1024",,26.02,58.9,0,2.22,0,0
empty_tensor,,,13.48,13.48,0,0,0,0
aclnnBitwiseOrTensor,,,19.4,19.4,2.22,2.22,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.98,16.76,0,0,0,0
empty_tensor,,,7.78,7.78,0,0,0,0
triton_kernel_or,,,15.94,15.94,1.58,1.58,0,0
aten::__or__,"1024;
1024",,5.62,51.21,0,2.1,0,0
aten::bitwise_or,"1024;
1024",,22.8,45.59,0,2.1,0,0
empty_tensor,,,11.89,11.89,0,0,0,0
aclnnBitwiseOrTensor,,,10.9,10.9,2.1,2.1,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.67,13.78,0,0,0,0
empty_tensor,,,6.11,6.11,0,0,0,0
triton_kernel_or,,,15.39,15.39,1.42,1.42,0,0
aten::__or__,"1024;
1024",,4.21,46.6,0,2.02,0,0
aten::bitwise_or,"1024;
1024",,21.84,42.39,0,2.02,0,0
empty_tensor,,,10.42,10.42,0,0,0,0
aclnnBitwiseOrTensor,,,10.13,10.13,2.02,2.02,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.39,13.95,0,0,0,0
empty_tensor,,,6.56,6.56,0,0,0,0
triton_kernel_or,,,20.24,20.24,1.42,1.42,0,0
aten::__or__,"1024;
1024",,4.53,47.91,0,2.1,0,0
aten::bitwise_or,"1024;
1024",,22.2,43.38,0,2.1,0,0
empty_tensor,,,10.73,10.73,0,0,0,0
aclnnBitwiseOrTensor,,,10.45,10.45,2.1,2.1,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.92,13.2,0,0,0,0
empty_tensor,,,6.28,6.28,0,0,0,0
triton_kernel_or,,,22.48,22.48,1.46,1.46,0,0
aten::__or__,"1024;
1024",,3.87,48.57,0,2.14,0,0
aten::bitwise_or,"1024;
1024",,22.11,44.7,0,2.14,0,0
empty_tensor,,,10.72,10.72,0,0,0,0
aclnnBitwiseOrTensor,,,11.87,11.87,2.14,2.14,0,0
aten::empty_like,"1024;
;
;
;
;
",,11.78,18.86,0,0,0,0
empty_tensor,,,7.08,7.08,0,0,0,0
triton_kernel_or,,,13.59,13.59,1.48,1.48,0,0
aten::__or__,"1024;
1024",,4.58,48.86,0,2.08,0,0
aten::bitwise_or,"1024;
1024",,22.14,44.28,0,2.08,0,0
empty_tensor,,,10.21,10.21,0,0,0,0
aclnnBitwiseOrTensor,,,11.93,11.93,2.08,2.08,0,0
aten::empty_like,"1024;
;
;
;
;
",,14.13,20.95,0,0,0,0
empty_tensor,,,6.82,6.82,0,0,0,0
triton_kernel_or,,,14.99,14.99,1.52,1.52,0,0
aten::__or__,"1024;
1024",,3.79,52.85,0,2.12,0,0
aten::bitwise_or,"1024;
1024",,22.76,49.06,0,2.12,0,0
empty_tensor,,,10.81,10.81,0,0,0,0
aclnnBitwiseOrTensor,,,15.49,15.49,2.12,2.12,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.1,14.03,0,0,0,0
empty_tensor,,,6.93,6.93,0,0,0,0
triton_kernel_or,,,15.29,15.29,1.56,1.56,0,0
aten::__or__,"1024;
1024",,4.49,54.74,0,1.6,0,0
aten::bitwise_or,"1024;
1024",,22.31,50.25,0,1.6,0,0
empty_tensor,,,17.0,17.0,0,0,0,0
aclnnBitwiseOrTensor,,,10.94,10.94,1.6,1.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.78,13.76,0,0,0,0
empty_tensor,,,6.98,6.98,0,0,0,0
triton_kernel_or,,,20.73,20.73,1.3,1.3,0,0
aten::__or__,"1024;
1024",,9.57,53.33,0,1.62,0,0
aten::bitwise_or,"1024;
1024",,21.51,43.76,0,1.62,0,0
empty_tensor,,,10.75,10.75,0,0,0,0
aclnnBitwiseOrTensor,,,11.5,11.5,1.62,1.62,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.23,15.19,0,0,0,0
empty_tensor,,,6.96,6.96,0,0,0,0
triton_kernel_or,,,19.35,19.35,1.34,1.34,0,0
aten::__or__,"1024;
1024",,4.46,49.34,0,1.7,0,0
aten::bitwise_or,"1024;
1024",,23.1,44.88,0,1.7,0,0
empty_tensor,,,11.14,11.14,0,0,0,0
aclnnBitwiseOrTensor,,,10.64,10.64,1.7,1.7,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.03,13.76,0,0,0,0
empty_tensor,,,6.73,6.73,0,0,0,0
triton_kernel_or,,,14.6,14.6,1.38,1.38,0,0
aten::__or__,"1024;
1024",,4.16,47.58,0,1.66,0,0
aten::bitwise_or,"1024;
1024",,21.62,43.42,0,1.66,0,0
empty_tensor,,,10.9,10.9,0,0,0,0
aclnnBitwiseOrTensor,,,10.9,10.9,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,12.97,19.25,0,0,0,0
empty_tensor,,,6.28,6.28,0,0,0,0
triton_kernel_or,,,14.7,14.7,1.32,1.32,0,0
aten::__or__,"1024;
1024",,4.81,51.47,0,1.62,0,0
aten::bitwise_or,"1024;
1024",,21.51,46.66,0,1.62,0,0
empty_tensor,,,14.15,14.15,0,0,0,0
aclnnBitwiseOrTensor,,,11.0,11.0,1.62,1.62,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.94,14.36,0,0,0,0
empty_tensor,,,7.42,7.42,0,0,0,0
triton_kernel_or,,,23.84,23.84,1.34,1.34,0,0
aten::__or__,"1024;
1024",,8.1,53.0,0,1.64,0,0
aten::bitwise_or,"1024;
1024",,21.69,44.9,0,1.64,0,0
empty_tensor,,,11.14,11.14,0,0,0,0
aclnnBitwiseOrTensor,,,12.07,12.07,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.21,14.12,0,0,0,0
empty_tensor,,,6.91,6.91,0,0,0,0
triton_kernel_or,,,19.91,19.91,1.34,1.34,0,0
aten::__or__,"1024;
1024",,4.55,47.58,0,1.74,0,0
aten::bitwise_or,"1024;
1024",,21.83,43.03,0,1.74,0,0
empty_tensor,,,10.73,10.73,0,0,0,0
aclnnBitwiseOrTensor,,,10.47,10.47,1.74,1.74,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.88,18.88,0,0,0,0
empty_tensor,,,12.0,12.0,0,0,0,0
triton_kernel_or,,,13.75,13.75,1.4,1.4,0,0
aten::__or__,"1024;
1024",,3.83,45.53,0,1.76,0,0
aten::bitwise_or,"1024;
1024",,20.96,41.7,0,1.76,0,0
empty_tensor,,,10.18,10.18,0,0,0,0
aclnnBitwiseOrTensor,,,10.56,10.56,1.76,1.76,0,0
aten::empty_like,"1024;
;
;
;
;
",,15.11,21.64,0,0,0,0
empty_tensor,,,6.53,6.53,0,0,0,0
triton_kernel_or,,,15.33,15.33,1.44,1.44,0,0
aten::__or__,"1024;
1024",,4.35,61.74,0,1.68,0,0
aten::bitwise_or,"1024;
1024",,21.91,57.39,0,1.68,0,0
empty_tensor,,,15.91,15.91,0,0,0,0
aclnnBitwiseOrTensor,,,19.57,19.57,1.68,1.68,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.83,13.44,0,0,0,0
empty_tensor,,,6.61,6.61,0,0,0,0
triton_kernel_or,,,14.29,14.29,1.34,1.34,0,0
aten::__or__,"1024;
1024",,4.15,47.83,0,1.66,0,0
aten::bitwise_or,"1024;
1024",,21.7,43.68,0,1.66,0,0
empty_tensor,,,10.8,10.8,0,0,0,0
aclnnBitwiseOrTensor,,,11.18,11.18,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.82,12.98,0,0,0,0
empty_tensor,,,6.16,6.16,0,0,0,0
triton_kernel_or,,,19.69,19.69,1.36,1.36,0,0
aten::__or__,"1024;
1024",,4.28,47.11,0,1.7,0,0
aten::bitwise_or,"1024;
1024",,21.46,42.83,0,1.7,0,0
empty_tensor,,,10.32,10.32,0,0,0,0
aclnnBitwiseOrTensor,,,11.05,11.05,1.7,1.7,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.73,17.39,0,0,0,0
empty_tensor,,,10.66,10.66,0,0,0,0
triton_kernel_or,,,14.25,14.25,1.38,1.38,0,0
aten::__or__,"1024;
1024",,4.29,53.41,0,1.68,0,0
aten::bitwise_or,"1024;
1024",,22.17,49.12,0,1.68,0,0
empty_tensor,,,11.06,11.06,0,0,0,0
aclnnBitwiseOrTensor,,,15.89,15.89,1.68,1.68,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.18,13.38,0,0,0,0
empty_tensor,,,6.2,6.2,0,0,0,0
triton_kernel_or,,,20.45,20.45,1.36,1.36,0,0
aten::__or__,"1024;
1024",,4.56,51.94,0,1.76,0,0
aten::bitwise_or,"1024;
1024",,26.05,47.38,0,1.76,0,0
empty_tensor,,,10.89,10.89,0,0,0,0
aclnnBitwiseOrTensor,,,10.44,10.44,1.76,1.76,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.76,12.58,0,0,0,0
empty_tensor,,,5.82,5.82,0,0,0,0
triton_kernel_or,,,14.35,14.35,1.42,1.42,0,0
aten::__or__,"1024;
1024",,4.17,47.66,0,1.74,0,0
aten::bitwise_or,"1024;
1024",,21.89,43.49,0,1.74,0,0
empty_tensor,,,10.6,10.6,0,0,0,0
aclnnBitwiseOrTensor,,,11.0,11.0,1.74,1.74,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.03,13.47,0,0,0,0
empty_tensor,,,6.44,6.44,0,0,0,0
triton_kernel_or,,,19.39,19.39,1.42,1.42,0,0
aten::__or__,"1024;
1024",,4.9,52.1,0,1.66,0,0
aten::bitwise_or,"1024;
1024",,23.3,47.2,0,1.66,0,0
empty_tensor,,,12.22,12.22,0,0,0,0
aclnnBitwiseOrTensor,,,11.68,11.68,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,11.48,19.09,0,0,0,0
empty_tensor,,,7.61,7.61,0,0,0,0
triton_kernel_or,,,14.57,14.57,1.34,1.34,0,0
aten::__or__,"1024;
1024",,4.06,52.25,0,1.58,0,0
aten::bitwise_or,"1024;
1024",,21.67,48.19,0,1.58,0,0
empty_tensor,,,10.58,10.58,0,0,0,0
aclnnBitwiseOrTensor,,,15.94,15.94,1.58,1.58,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.55,12.71,0,0,0,0
empty_tensor,,,6.16,6.16,0,0,0,0
triton_kernel_or,,,20.86,20.86,1.34,1.34,0,0
aten::__or__,"1024;
1024",,10.3,52.87,0,1.66,0,0
aten::bitwise_or,"1024;
1024",,21.53,42.57,0,1.66,0,0
empty_tensor,,,10.32,10.32,0,0,0,0
aclnnBitwiseOrTensor,,,10.72,10.72,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.71,12.9,0,0,0,0
empty_tensor,,,6.19,6.19,0,0,0,0
triton_kernel_or,,,19.98,19.98,1.38,1.38,0,0
aten::__or__,"1024;
1024",,4.06,47.54,0,1.66,0,0
aten::bitwise_or,"1024;
1024",,22.04,43.48,0,1.66,0,0
empty_tensor,,,10.72,10.72,0,0,0,0
aclnnBitwiseOrTensor,,,10.72,10.72,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.78,13.16,0,0,0,0
empty_tensor,,,6.38,6.38,0,0,0,0
triton_kernel_or,,,14.04,14.04,1.38,1.38,0,0
aten::__or__,"1024;
1024",,4.53,46.6,0,1.66,0,0
aten::bitwise_or,"1024;
1024",,21.65,42.07,0,1.66,0,0
empty_tensor,,,9.83,9.83,0,0,0,0
aclnnBitwiseOrTensor,,,10.59,10.59,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,12.58,19.48,0,0,0,0
empty_tensor,,,6.9,6.9,0,0,0,0
triton_kernel_or,,,13.83,13.83,1.46,1.46,0,0
aten::__or__,"1024;
1024",,3.88,51.99,0,1.7,0,0
aten::bitwise_or,"1024;
1024",,22.01,48.11,0,1.7,0,0
empty_tensor,,,15.86,15.86,0,0,0,0
aclnnBitwiseOrTensor,,,10.24,10.24,1.7,1.7,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.47,13.31,0,0,0,0
empty_tensor,,,5.84,5.84,0,0,0,0
triton_kernel_or,,,24.65,24.65,1.4,1.4,0,0
aten::__or__,"1024;
1024",,4.91,49.62,0,1.58,0,0
aten::bitwise_or,"1024;
1024",,22.65,44.71,0,1.58,0,0
empty_tensor,,,11.11,11.11,0,0,0,0
aclnnBitwiseOrTensor,,,10.95,10.95,1.58,1.58,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.55,13.07,0,0,0,0
empty_tensor,,,6.52,6.52,0,0,0,0
triton_kernel_or,,,20.36,20.36,1.3,1.3,0,0
aten::__or__,"1024;
1024",,4.23,48.08,0,1.56,0,0
aten::bitwise_or,"1024;
1024",,22.65,43.85,0,1.56,0,0
empty_tensor,,,10.87,10.87,0,0,0,0
aclnnBitwiseOrTensor,,,10.33,10.33,1.56,1.56,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.8,17.69,0,0,0,0
empty_tensor,,,10.89,10.89,0,0,0,0
triton_kernel_or,,,14.87,14.87,1.3,1.3,0,0
aten::__or__,"1024;
1024",,4.12,53.46,0,1.72,0,0
aten::bitwise_or,"1024;
1024",,22.1,49.34,0,1.72,0,0
empty_tensor,,,10.59,10.59,0,0,0,0
aclnnBitwiseOrTensor,,,16.65,16.65,1.72,1.72,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.2,14.03,0,0,0,0
empty_tensor,,,6.83,6.83,0,0,0,0
triton_kernel_or,,,14.22,14.22,1.4,1.4,0,0
